Index,Image,Labels,Predictions,Data Specialist's Note,Data Specialist,Data Assessment Date
980,ICLISTENHF1350_20191002T105204.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
981,ICLISTENHF1350_20191002T224702.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
982,ICLISTENHF1350_20191001T105703.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
983,ICLISTENHF1350_20191001T204704.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
984,ICLISTENHF1350_20191003T033203.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
985,ICLISTENHF1350_20191003T085204.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
986,ICLISTENHF1350_20191001T200204.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
987,ICLISTENHF1350_20191003T162204.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
988,ICLISTENHF1350_20191003T004703.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
989,ICLISTENHF1350_20191001T181203.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
990,ICLISTENHF1350_20191001T115703.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
991,ICLISTENHF1350_20191001T235704.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
992,ICLISTENHF1350_20191004T045203.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
993,ICLISTENHF1350_20191002T211702.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
994,ICLISTENHF1350_20191001T232203.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
995,ICLISTENHF1350_20191002T202202.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
996,ICLISTENHF1350_20191003T204703.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
997,ICLISTENHF1350_20191003T161204.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
998,ICLISTENHF1350_20191004T080203.000Z-spect.png,True,True,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
999,ICLISTENHF1350_20191002T100703.000Z-spect.png,True,False,Click here to add your note.,Click here to add your name.,Click here to add date in format YYYY-MM-DD.
